FinalBatches,FinalBatchesIndexes,FinalPermutationIndex,TestLoss,TestCorrect,TestTotal,TestAcc
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 2, 3, 1, 5, 0)",543,2.406504511833191,1710,2048,0.8349609375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 2, 3, 5, 0, 1)",544,2.407428205013275,1629,2048,0.79541015625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 2, 3, 5, 1, 0)",545,2.404557764530182,1717,2048,0.83837890625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 2, 5, 0, 1, 3)",546,2.4310089349746704,1672,2048,0.81640625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 2, 5, 0, 3, 1)",547,2.425796389579773,1613,2048,0.78759765625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 2, 5, 1, 0, 3)",548,2.4292104840278625,1742,2048,0.8505859375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 2, 5, 1, 3, 0)",549,2.4209880232810974,1776,2048,0.8671875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 2, 5, 3, 0, 1)",550,2.4165639877319336,1640,2048,0.80078125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 2, 5, 3, 1, 0)",551,2.413708209991455,1737,2048,0.84814453125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(4, 3, 0, 1, 2, 5)",552,2.4194909930229187,1463,2048,0.71435546875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 3, 0, 1, 5, 2)",553,2.4166661500930786,1431,2048,0.69873046875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(4, 3, 0, 2, 1, 5)",554,2.4208801984786987,1489,2048,0.72705078125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 3, 0, 2, 5, 1)",555,2.4194918274879456,1484,2048,0.724609375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 3, 0, 5, 1, 2)",556,2.4143983125686646,1443,2048,0.70458984375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 3, 0, 5, 2, 1)",557,2.4158067107200623,1471,2048,0.71826171875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(4, 3, 1, 0, 2, 5)",558,2.416291296482086,1508,2048,0.736328125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 3, 1, 0, 5, 2)",559,2.413166105747223,1472,2048,0.71875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(4, 3, 1, 2, 0, 5)",560,2.4149177074432373,1605,2048,0.78369140625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 3, 1, 2, 5, 0)",561,2.410377085208893,1701,2048,0.83056640625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 3, 1, 5, 0, 2)",562,2.4076147079467773,1545,2048,0.75439453125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 3, 1, 5, 2, 0)",563,2.406042754650116,1675,2048,0.81787109375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(4, 3, 2, 0, 1, 5)",564,2.4191994667053223,1552,2048,0.7578125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 3, 2, 0, 5, 1)",565,2.417888820171356,1550,2048,0.7568359375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(4, 3, 2, 1, 0, 5)",566,2.4163387417793274,1621,2048,0.79150390625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 3, 2, 1, 5, 0)",567,2.4119778871536255,1709,2048,0.83447265625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 3, 2, 5, 0, 1)",568,2.4131348729133606,1625,2048,0.79345703125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 3, 2, 5, 1, 0)",569,2.4103705286979675,1717,2048,0.83837890625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 3, 5, 0, 1, 2)",570,2.4051604866981506,1477,2048,0.72119140625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 3, 5, 0, 2, 1)",571,2.4068950414657593,1516,2048,0.740234375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 3, 5, 1, 0, 2)",572,2.4018489718437195,1545,2048,0.75439453125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 3, 5, 1, 2, 0)",573,2.3999282717704773,1669,2048,0.81494140625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 3, 5, 2, 0, 1)",574,2.405422031879425,1607,2048,0.78466796875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 3, 5, 2, 1, 0)",575,2.4022984504699707,1702,2048,0.8310546875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 5, 0, 1, 2, 3)",576,2.4265130162239075,1565,2048,0.76416015625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 5, 0, 1, 3, 2)",577,2.4211559295654297,1473,2048,0.71923828125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 5, 0, 2, 1, 3)",578,2.428434431552887,1606,2048,0.7841796875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 5, 0, 2, 3, 1)",579,2.424179971218109,1544,2048,0.75390625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 5, 0, 3, 1, 2)",580,2.4161229729652405,1448,2048,0.70703125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 5, 0, 3, 2, 1)",581,2.4173133969306946,1475,2048,0.72021484375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 5, 1, 0, 2, 3)",582,2.424664855003357,1614,2048,0.7880859375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 5, 1, 0, 3, 2)",583,2.4189378023147583,1516,2048,0.740234375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 5, 1, 2, 0, 3)",584,2.4247437119483948,1709,2048,0.83447265625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 5, 1, 2, 3, 0)",585,2.416837453842163,1749,2048,0.85400390625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 5, 1, 3, 0, 2)",586,2.410024642944336,1544,2048,0.75390625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 5, 1, 3, 2, 0)",587,2.4081605076789856,1676,2048,0.818359375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 5, 2, 0, 1, 3)",588,2.430711328983307,1684,2048,0.822265625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 5, 2, 0, 3, 1)",589,2.4256286025047302,1624,2048,0.79296875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711]]","(4, 5, 2, 1, 0, 3)",590,2.4290343523025513,1751,2048,0.85498046875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 5, 2, 1, 3, 0)",591,2.4211718440055847,1793,2048,0.87548828125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 5, 2, 3, 0, 1)",592,2.417222499847412,1651,2048,0.80615234375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 5, 2, 3, 1, 0)",593,2.4142488837242126,1750,2048,0.8544921875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 5, 3, 0, 1, 2)",594,2.4022908210754395,1470,2048,0.7177734375
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 5, 3, 0, 2, 1)",595,2.403668224811554,1496,2048,0.73046875
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(4, 5, 3, 1, 0, 2)",596,2.398491144180298,1521,2048,0.74267578125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 5, 3, 1, 2, 0)",597,2.3962351083755493,1657,2048,0.80908203125
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(4, 5, 3, 2, 0, 1)",598,2.401871621608734,1581,2048,0.77197265625
"[[16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(4, 5, 3, 2, 1, 0)",599,2.3984222412109375,1682,2048,0.8212890625
"[[30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(5, 0, 1, 2, 3, 4)",600,2.43082994222641,1621,2048,0.79150390625
